,5 digit NTD ID,agency_name,month_year,trips_num,VOMS,VRM,VRH,date_col,NTD ID,Agency,Mode VOMS_new,VOM_CAT
4204,40030,"City of Gainesville, FL",JUL14,642451.0,63.0,235910.0,20147.0,2014-07-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
4205,40031,Lakeland Area Mass Transit District,JUL14,126611.0,32.0,114282.0,7234.0,2014-07-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
4206,40032,County of Volusia,JUL14,303312.0,49.0,224589.0,14454.0,2014-07-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
4207,40034,County of Miami-Dade ,JUL14,6144237.0,679.0,2466362.0,207069.0,2014-07-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
4208,40035,Central Florida Regional Transportation Authority,JUL14,2416141.0,260.0,1296198.0,95766.0,2014-07-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
4209,40036,City of Tallahassee,JUL14,250712.0,58.0,167249.0,18479.0,2014-07-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
4210,40037,"Board of County Commissioners, Palm Beach County",JUL14,855483.0,130.0,624454.0,36809.0,2014-07-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
4211,40038,"Escambia County Board of County Commissioners, FL",JUL14,150988.0,31.0,141888.0,8923.0,2014-07-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
4212,40040,Jacksonville Transportation Authority,JUL14,920779.0,158.0,744001.0,52551.0,2014-07-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
4213,40041,Hillsborough Area Regional Transit Authority,JUL14,1242660.0,161.0,689116.0,55286.0,2014-07-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
4214,40046,Sarasota County ,JUL14,223953.0,46.0,250027.0,16895.0,2014-07-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
4215,40063,Brevard Board of County Commissioners,JUL14,202959.0,29.0,143351.0,7999.0,2014-07-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
4216,40074,Pasco County Board of County Commissioners,JUL14,80531.0,18.0,113705.0,6207.0,2014-07-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
4217,40077,South Florida Regional Transportation Authority,JUL14,86987.0,22.0,65714.0,5292.0,2014-07-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
4218,40097,"Council on Aging of St. Lucie, Inc.",JUL14,14888.0,8.0,27162.0,1936.0,2014-07-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
4219,40104,Indian River County,JUL14,90763.0,14.0,87617.0,4431.0,2014-07-01,40104,Indian River County,15,10-49 peak vehicles
4220,40120,"City of Ocala, Florida",JUL14,31724.0,6.0,41324.0,2653.0,2014-07-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
4221,40128,Okaloosa County Board of County Commissioners,JUL14,15902.0,12.0,38850.0,3410.0,2014-07-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
4222,40140,Collier County,JUL14,92219.0,16.0,105347.0,5601.0,2014-07-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
4223,40146,Hernando County Board of County Commissioners,JUL14,0.0,0.0,0.0,0.0,2014-07-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
4224,40155,"St Johns County, Florida",JUL14,0.0,0.0,0.0,0.0,2014-07-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
4225,40158,Lake County Board of County Commissioners,JUL14,27338.0,7.0,35354.0,2009.0,2014-07-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
4226,40185,Bay County Transportation Planning Organization,JUL14,63395.0,11.0,44408.0,3451.0,2014-07-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
4227,40192,Martin County,JUL14,3511.0,5.0,17873.0,1293.0,2014-07-01,40192,Martin County,12,10-49 peak vehicles
4228,40026,Manatee County Board of County Commissioners,AUG14,147081.0,19.0,106981.0,7361.0,2014-08-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
4229,40027,Pinellas Suncoast Transit Authority,AUG14,1190603.0,173.0,763833.0,53703.0,2014-08-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
4230,40028,Lee County Transit,AUG14,299778.0,41.0,230993.0,14548.0,2014-08-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
4231,40029,Broward County Board of County Commissioners,AUG14,3156651.0,265.0,1234979.0,91701.0,2014-08-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
4232,40030,"City of Gainesville, FL",AUG14,726783.0,104.0,268474.0,22927.0,2014-08-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
4233,40031,Lakeland Area Mass Transit District,AUG14,129036.0,32.0,127306.0,7238.0,2014-08-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
4234,40032,County of Volusia,AUG14,319990.0,51.0,222794.0,14337.0,2014-08-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
4235,40034,County of Miami-Dade ,AUG14,6289323.0,679.0,2420109.0,203293.0,2014-08-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
4236,40035,Central Florida Regional Transportation Authority,AUG14,2491242.0,260.0,1291171.0,95073.0,2014-08-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
4237,40036,City of Tallahassee,AUG14,281518.0,58.0,173875.0,18952.0,2014-08-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
4238,40037,"Board of County Commissioners, Palm Beach County",AUG14,915912.0,130.0,621072.0,36568.0,2014-08-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
4239,40038,"Escambia County Board of County Commissioners, FL",AUG14,138247.0,31.0,140507.0,8515.0,2014-08-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
4240,40040,Jacksonville Transportation Authority,AUG14,947759.0,158.0,734463.0,51933.0,2014-08-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
4241,40041,Hillsborough Area Regional Transit Authority,AUG14,1281839.0,162.0,675683.0,54341.0,2014-08-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
4242,40046,Sarasota County ,AUG14,229827.0,46.0,256858.0,17490.0,2014-08-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
4243,40063,Brevard Board of County Commissioners,AUG14,204396.0,29.0,146140.0,7868.0,2014-08-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
4244,40074,Pasco County Board of County Commissioners,AUG14,80439.0,18.0,112125.0,6132.0,2014-08-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
4245,40077,South Florida Regional Transportation Authority,AUG14,86492.0,22.0,63699.0,5078.0,2014-08-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
4246,40097,"Council on Aging of St. Lucie, Inc.",AUG14,15589.0,8.0,25897.0,1848.0,2014-08-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
4247,40104,Indian River County,AUG14,94315.0,15.0,89939.0,4437.0,2014-08-01,40104,Indian River County,15,10-49 peak vehicles
4248,40120,"City of Ocala, Florida",AUG14,36635.0,6.0,41817.0,2676.0,2014-08-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
4249,40128,Okaloosa County Board of County Commissioners,AUG14,15404.0,12.0,37170.0,2970.0,2014-08-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
4250,40140,Collier County,AUG14,96586.0,16.0,107072.0,5697.0,2014-08-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
4251,40146,Hernando County Board of County Commissioners,AUG14,0.0,0.0,0.0,0.0,2014-08-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
4252,40155,"St Johns County, Florida",AUG14,0.0,0.0,0.0,0.0,2014-08-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
4253,40158,Lake County Board of County Commissioners,AUG14,27982.0,7.0,33360.0,1896.0,2014-08-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
4254,40185,Bay County Transportation Planning Organization,AUG14,59510.0,11.0,43406.0,3367.0,2014-08-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
4255,40192,Martin County,AUG14,3236.0,5.0,17396.0,1236.0,2014-08-01,40192,Martin County,12,10-49 peak vehicles
4256,40026,Manatee County Board of County Commissioners,SEP14,130079.0,19.0,102742.0,7092.0,2014-09-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
4257,40027,Pinellas Suncoast Transit Authority,SEP14,1171139.0,173.0,741026.0,52087.0,2014-09-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
4258,40028,Lee County Transit,SEP14,300969.0,41.0,221134.0,13934.0,2014-09-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
4259,40029,Broward County Board of County Commissioners,SEP14,3191038.0,265.0,1206437.0,89490.0,2014-09-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
4260,40030,"City of Gainesville, FL",SEP14,1263878.0,104.0,335733.0,29259.0,2014-09-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
4261,40031,Lakeland Area Mass Transit District,SEP14,129844.0,32.0,111770.0,7158.0,2014-09-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
4262,40032,County of Volusia,SEP14,306064.0,51.0,216049.0,13895.0,2014-09-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
4263,40034,County of Miami-Dade ,SEP14,6397392.0,679.0,2359540.0,199123.0,2014-09-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
4264,40035,Central Florida Regional Transportation Authority,SEP14,2481027.0,260.0,1257040.0,92431.0,2014-09-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
4265,40036,City of Tallahassee,SEP14,501964.0,58.0,206575.0,19710.0,2014-09-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
4266,40037,"Board of County Commissioners, Palm Beach County",SEP14,940195.0,130.0,599916.0,35356.0,2014-09-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
4267,40038,"Escambia County Board of County Commissioners, FL",SEP14,134110.0,31.0,125756.0,7732.0,2014-09-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
4268,40040,Jacksonville Transportation Authority,SEP14,957516.0,158.0,710078.0,50241.0,2014-09-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
4269,40041,Hillsborough Area Regional Transit Authority,SEP14,1306151.0,162.0,662926.0,53218.0,2014-09-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
4270,40046,Sarasota County ,SEP14,220205.0,46.0,244337.0,16644.0,2014-09-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
4271,40063,Brevard Board of County Commissioners,SEP14,182821.0,29.0,144550.0,7671.0,2014-09-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
4272,40074,Pasco County Board of County Commissioners,SEP14,78983.0,18.0,109232.0,5956.0,2014-09-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
4273,40077,South Florida Regional Transportation Authority,SEP14,87222.0,22.0,63009.0,5079.0,2014-09-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
4274,40097,"Council on Aging of St. Lucie, Inc.",SEP14,16140.0,8.0,25947.0,1848.0,2014-09-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
4275,40104,Indian River County,SEP14,93967.0,15.0,91441.0,4520.0,2014-09-01,40104,Indian River County,15,10-49 peak vehicles
4276,40120,"City of Ocala, Florida",SEP14,35909.0,6.0,40057.0,2563.0,2014-09-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
4277,40128,Okaloosa County Board of County Commissioners,SEP14,12000.0,9.0,28369.0,2699.0,2014-09-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
4278,40140,Collier County,SEP14,88354.0,16.0,101560.0,5400.0,2014-09-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
4279,40146,Hernando County Board of County Commissioners,SEP14,0.0,0.0,0.0,0.0,2014-09-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
4280,40155,"St Johns County, Florida",SEP14,0.0,0.0,0.0,0.0,2014-09-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
4281,40158,Lake County Board of County Commissioners,SEP14,28733.0,7.0,33815.0,1921.0,2014-09-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
4282,40185,Bay County Transportation Planning Organization,SEP14,52736.0,11.0,42494.0,3233.0,2014-09-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
4283,40192,Martin County,SEP14,3142.0,5.0,17665.0,1239.0,2014-09-01,40192,Martin County,12,10-49 peak vehicles
4284,40026,Manatee County Board of County Commissioners,OCT14,156254.0,19.0,109756.0,8299.0,2014-10-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
4285,40027,Pinellas Suncoast Transit Authority,OCT14,1312057.0,173.0,789237.0,55499.0,2014-10-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
4286,40028,Lee County Transit,OCT14,346734.0,41.0,245908.0,15504.0,2014-10-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
4287,40029,Broward County Board of County Commissioners,OCT14,3510605.0,271.0,1283063.0,95402.0,2014-10-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
4288,40030,"City of Gainesville, FL",OCT14,1276466.0,104.0,363910.0,31536.0,2014-10-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
4289,40031,Lakeland Area Mass Transit District,OCT14,146662.0,27.0,109978.0,7590.0,2014-10-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
4290,40032,County of Volusia,OCT14,339929.0,50.0,231681.0,14871.0,2014-10-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
4291,40034,County of Miami-Dade ,OCT14,6733528.0,672.0,2441114.0,207394.0,2014-10-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
4292,40035,Central Florida Regional Transportation Authority,OCT14,2705293.0,260.0,1330778.0,97974.0,2014-10-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
4293,40036,City of Tallahassee,OCT14,456570.0,65.0,174904.0,17964.0,2014-10-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
4294,40037,"Board of County Commissioners, Palm Beach County",OCT14,1048211.0,130.0,644685.0,41871.0,2014-10-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
4295,40038,"Escambia County Board of County Commissioners, FL",OCT14,145982.0,31.0,132273.0,8301.0,2014-10-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
4296,40040,Jacksonville Transportation Authority,OCT14,1082074.0,150.0,756912.0,53801.0,2014-10-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
4297,40041,Hillsborough Area Regional Transit Authority,OCT14,1447649.0,161.0,705569.0,56459.0,2014-10-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
4298,40046,Sarasota County ,OCT14,251774.0,48.0,263197.0,17995.0,2014-10-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
4299,40063,Brevard Board of County Commissioners,OCT14,231965.0,29.0,158195.0,8327.0,2014-10-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
4300,40074,Pasco County Board of County Commissioners,OCT14,86775.0,18.0,114615.0,6209.0,2014-10-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
4301,40077,South Florida Regional Transportation Authority,OCT14,95212.0,22.0,67730.0,5386.0,2014-10-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
4302,40097,"Council on Aging of St. Lucie, Inc.",OCT14,16837.0,8.0,28628.0,2024.0,2014-10-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
4303,40104,Indian River County,OCT14,105039.0,15.0,96219.0,4751.0,2014-10-01,40104,Indian River County,15,10-49 peak vehicles
4304,40120,"City of Ocala, Florida",OCT14,41847.0,6.0,43272.0,2769.0,2014-10-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
4305,40128,Okaloosa County Board of County Commissioners,OCT14,12961.0,9.0,31081.0,2409.0,2014-10-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
4306,40140,Collier County,OCT14,102410.0,16.0,109134.0,5801.0,2014-10-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
4307,40146,Hernando County Board of County Commissioners,OCT14,0.0,0.0,0.0,0.0,2014-10-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
4308,40155,"St Johns County, Florida",OCT14,0.0,0.0,0.0,0.0,2014-10-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
4309,40158,Lake County Board of County Commissioners,OCT14,31304.0,7.0,36558.0,2077.0,2014-10-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
4310,40185,Bay County Transportation Planning Organization,OCT14,59415.0,11.0,46848.0,3619.0,2014-10-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
4311,40192,Martin County,OCT14,3492.0,5.0,19267.0,1368.0,2014-10-01,40192,Martin County,12,10-49 peak vehicles
4312,40026,Manatee County Board of County Commissioners,NOV14,133737.0,19.0,100424.0,7536.0,2014-11-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
4313,40027,Pinellas Suncoast Transit Authority,NOV14,1123011.0,174.0,719255.0,50428.0,2014-11-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
4314,40028,Lee County Transit,NOV14,302363.0,43.0,221204.0,14043.0,2014-11-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
4315,40029,Broward County Board of County Commissioners,NOV14,3037030.0,271.0,1157196.0,86364.0,2014-11-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
4316,40030,"City of Gainesville, FL",NOV14,900177.0,104.0,281410.0,24204.0,2014-11-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
4317,40031,Lakeland Area Mass Transit District,NOV14,115716.0,27.0,95505.0,6581.0,2014-11-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
4318,40032,County of Volusia,NOV14,277774.0,51.0,204809.0,13296.0,2014-11-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
4319,40034,County of Miami-Dade ,NOV14,5962528.0,672.0,2232719.0,189070.0,2014-11-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
4320,40035,Central Florida Regional Transportation Authority,NOV14,2314747.0,260.0,1222924.0,90200.0,2014-11-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
4321,40036,City of Tallahassee,NOV14,341730.0,65.0,165445.0,16894.0,2014-11-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
4322,40037,"Board of County Commissioners, Palm Beach County",NOV14,893200.0,130.0,567502.0,36833.0,2014-11-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
4323,40038,"Escambia County Board of County Commissioners, FL",NOV14,110691.0,31.0,110063.0,6835.0,2014-11-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
4324,40040,Jacksonville Transportation Authority,NOV14,873199.0,150.0,684236.0,48393.0,2014-11-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
4325,40041,Hillsborough Area Regional Transit Authority,NOV14,1192554.0,161.0,604105.0,48603.0,2014-11-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
4326,40046,Sarasota County ,NOV14,224788.0,48.0,240365.0,16395.0,2014-11-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
4327,40063,Brevard Board of County Commissioners,NOV14,166851.0,29.0,126589.0,7059.0,2014-11-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
4328,40074,Pasco County Board of County Commissioners,NOV14,66628.0,18.0,94602.0,5142.0,2014-11-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
4329,40077,South Florida Regional Transportation Authority,NOV14,83316.0,22.0,58980.0,4772.0,2014-11-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
4330,40097,"Council on Aging of St. Lucie, Inc.",NOV14,14313.0,8.0,23694.0,1672.0,2014-11-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
4331,40104,Indian River County,NOV14,93198.0,15.0,88536.0,4440.0,2014-11-01,40104,Indian River County,15,10-49 peak vehicles
4332,40120,"City of Ocala, Florida",NOV14,34105.0,6.0,38639.0,2473.0,2014-11-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
4333,40128,Okaloosa County Board of County Commissioners,NOV14,8703.0,9.0,24253.0,1886.0,2014-11-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
4334,40140,Collier County,NOV14,91354.0,16.0,99499.0,5297.0,2014-11-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
4335,40146,Hernando County Board of County Commissioners,NOV14,0.0,0.0,0.0,0.0,2014-11-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
4336,40155,"St Johns County, Florida",NOV14,0.0,0.0,0.0,0.0,2014-11-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
4337,40158,Lake County Board of County Commissioners,NOV14,24015.0,7.0,30606.0,1739.0,2014-11-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
4338,40185,Bay County Transportation Planning Organization,NOV14,42881.0,11.0,38288.0,2948.0,2014-11-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
4339,40192,Martin County,NOV14,3092.0,5.0,15916.0,1130.0,2014-11-01,40192,Martin County,12,10-49 peak vehicles
4340,40026,Manatee County Board of County Commissioners,DEC14,142800.0,20.0,107008.0,7317.0,2014-12-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
4341,40027,Pinellas Suncoast Transit Authority,DEC14,1203004.0,173.0,772331.0,54251.0,2014-12-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
4342,40028,Lee County Transit,DEC14,335994.0,43.0,248461.0,15413.0,2014-12-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
4343,40029,Broward County Board of County Commissioners,DEC14,3188745.0,271.0,1253132.0,93332.0,2014-12-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
4344,40030,"City of Gainesville, FL",DEC14,692992.0,104.0,279619.0,23913.0,2014-12-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
4345,40031,Lakeland Area Mass Transit District,DEC14,132208.0,27.0,111299.0,7684.0,2014-12-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
4346,40032,County of Volusia,DEC14,295658.0,48.0,224711.0,14444.0,2014-12-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
4347,40034,County of Miami-Dade ,DEC14,6299190.0,672.0,2401050.0,204488.0,2014-12-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
4348,40035,Central Florida Regional Transportation Authority,DEC14,2439423.0,259.0,1299530.0,96212.0,2014-12-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
4349,40036,City of Tallahassee,DEC14,252006.0,65.0,158146.0,17462.0,2014-12-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
4350,40037,"Board of County Commissioners, Palm Beach County",DEC14,942336.0,130.0,618973.0,40283.0,2014-12-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
4351,40038,"Escambia County Board of County Commissioners, FL",DEC14,113781.0,31.0,124768.0,7640.0,2014-12-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
4352,40040,Jacksonville Transportation Authority,DEC14,995569.0,144.0,725533.0,52342.0,2014-12-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
4353,40041,Hillsborough Area Regional Transit Authority,DEC14,1281754.0,162.0,678987.0,54452.0,2014-12-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
4354,40046,Sarasota County ,DEC14,240325.0,48.0,258626.0,17652.0,2014-12-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
4355,40063,Brevard Board of County Commissioners,DEC14,199960.0,29.0,145965.0,7845.0,2014-12-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
4356,40074,Pasco County Board of County Commissioners,DEC14,75854.0,18.0,109998.0,5961.0,2014-12-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
4357,40077,South Florida Regional Transportation Authority,DEC14,91690.0,22.0,65714.0,5292.0,2014-12-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
4358,40097,"Council on Aging of St. Lucie, Inc.",DEC14,15702.0,8.0,26061.0,1848.0,2014-12-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
4359,40104,Indian River County,DEC14,102683.0,15.0,88992.0,4426.0,2014-12-01,40104,Indian River County,15,10-49 peak vehicles
